DATE,CRACK
8/23/2006,10.996
8/24/2006,12.778
8/25/2006,11.576
8/28/2006,10.842
8/29/2006,10.564
8/30/2006,10.776
8/31/2006,9.42
9/1/2006,13.332
9/5/2006,10.848
9/6/2006,9.404
9/7/2006,8.146
9/8/2006,7.368
9/11/2006,7.618
9/12/2006,7.296
9/13/2006,6.512
9/14/2006,6.03
9/15/2006,6.042
9/18/2006,6.3
9/19/2006,6.816
9/20/2006,6.822
9/21/2006,6.798
9/22/2006,6.528
9/25/2006,6.292
9/26/2006,6.486
9/27/2006,7.39
9/28/2006,7.596
9/29/2006,8.08
10/2/2006,7.374
10/3/2006,7.762
10/4/2006,8.09
10/5/2006,8.524
10/6/2006,9.326
10/9/2006,10.126
10/10/2006,9.876
10/11/2006,10.144
10/12/2006,10.776
10/13/2006,11.114
10/16/2006,12.582
10/17/2006,12.658
10/18/2006,12.48
10/19/2006,12.262
10/20/2006,11.866
10/23/2006,11.804
10/24/2006,11.96
10/25/2006,12.478
10/26/2006,9.282
10/27/2006,8.718
10/30/2006,7.782
10/31/2006,10.118
11/1/2006,7.51
11/2/2006,8.574
11/3/2006,8.994
11/6/2006,10.03
11/7/2006,9.646
11/8/2006,10
11/9/2006,9.968
11/10/2006,9.388
11/13/2006,8.778
11/14/2006,9.382
11/15/2006,10.132
11/16/2006,11.18
11/17/2006,12.056
11/20/2006,11.746
11/21/2006,12.592
11/22/2006,11.18
11/27/2006,9.294
11/28/2006,9.59
11/29/2006,10.924
11/30/2006,12
12/1/2006,12.548
12/4/2006,11.488
12/5/2006,11.226
12/6/2006,11.342
12/7/2006,10.498
12/8/2006,9.214
12/11/2006,8.922
12/12/2006,8.744
12/13/2006,9.472
12/14/2006,9.928
12/15/2006,9.176
12/18/2006,7.866
12/19/2006,6.346
12/20/2006,7.27
12/21/2006,7.208
12/22/2006,8.876
12/26/2006,5.836
12/27/2006,6.218
12/28/2006,6.642
12/29/2006,6.392
1/2/2007,9.118
1/3/2007,5.908
1/4/2007,6.804
1/5/2007,7.676
1/8/2007,7.172
1/9/2007,7.938
1/10/2007,7.748
1/11/2007,8.948
1/12/2007,8.654
1/16/2007,9.544
1/17/2007,9.398
1/18/2007,10.222
1/19/2007,10.726
1/22/2007,11.428
1/23/2007,11.532
1/24/2007,11.196
1/25/2007,11.694
1/26/2007,11.442
1/29/2007,11.174
1/30/2007,11.976
1/31/2007,12.432
2/1/2007,12.244
2/2/2007,11.676
2/5/2007,11.786
2/6/2007,12.154
2/7/2007,12.39
2/8/2007,12.648
2/9/2007,12.548
2/12/2007,11.162
2/13/2007,12.084
2/14/2007,10.88
2/15/2007,10.414
2/16/2007,10.592
2/20/2007,10.728
2/21/2007,11.244
2/22/2007,12.002
2/23/2007,13.01
2/26/2007,12.216
2/27/2007,12.208
2/28/2007,13.022
3/1/2007,12.664
3/2/2007,12.466
3/5/2007,12.4
3/6/2007,12.798
3/7/2007,12.364
3/8/2007,12.416
3/9/2007,11.844
3/12/2007,11.872
3/13/2007,13.37
3/14/2007,13.544
3/15/2007,13.292
3/16/2007,14.172
3/19/2007,14.54
3/20/2007,14.066
3/21/2007,13.286
3/22/2007,11.988
3/23/2007,10.792
3/26/2007,12.612
3/27/2007,11.948
3/28/2007,12.078
3/29/2007,12.44
3/30/2007,12.642
4/2/2007,12.048
4/3/2007,12.438
4/4/2007,13.93
4/5/2007,13.818
4/9/2007,15.014
4/10/2007,16.284
4/11/2007,16.686
4/12/2007,16.476
4/13/2007,16.044
4/16/2007,14.7
4/17/2007,12.88
4/18/2007,13.048
4/19/2007,14.252
4/20/2007,13.552
4/23/2007,14.302
4/24/2007,13.642
4/25/2007,14.638
4/26/2007,14.51
4/27/2007,13.938
4/30/2007,13.894
5/1/2007,14.95
5/2/2007,14.004
5/3/2007,14.722
5/4/2007,15.18
5/7/2007,14.456
5/8/2007,14.726
5/9/2007,15.068
5/10/2007,16.606
5/11/2007,16.862
5/14/2007,16.074
5/15/2007,16.178
5/16/2007,15.97
5/17/2007,16.314
5/18/2007,15.542
5/21/2007,15.608
5/22/2007,15.352
5/23/2007,16.086
5/24/2007,17.44
5/25/2007,16.974
5/29/2007,15.896
5/30/2007,15.196
5/31/2007,15.444
6/1/2007,15.718
6/4/2007,16.36
6/5/2007,17.11
6/6/2007,17.064
6/7/2007,16.062
6/8/2007,15.104
6/11/2007,15.046
6/12/2007,15.07
6/13/2007,16.276
6/14/2007,17.178
6/15/2007,16.422
6/18/2007,16.2
6/19/2007,15.858
6/20/2007,16.844
6/21/2007,16.7
6/22/2007,16.788
6/25/2007,16.85
6/26/2007,16.22
6/27/2007,16.154
6/28/2007,15.272
6/29/2007,14.496
7/2/2007,15.41
7/3/2007,15.236
7/5/2007,15.676
7/6/2007,15.022
7/9/2007,15.304
7/10/2007,15.904
7/11/2007,15.2
7/12/2007,15.314
7/13/2007,14.436
7/16/2007,12.074
7/17/2007,11.188
7/18/2007,12.582
7/19/2007,12.3
7/20/2007,12.124
7/23/2007,11.45
7/24/2007,11.418
7/25/2007,11.074
7/26/2007,10.258
7/27/2007,9.784
7/30/2007,9.7
7/31/2007,9.79
8/1/2007,9.904
8/2/2007,9.47
8/3/2007,9.052
8/6/2007,8.988
8/7/2007,9.356
8/8/2007,9.922
8/9/2007,11.12
8/10/2007,10.956
8/13/2007,10.51
8/14/2007,10.214
8/15/2007,10.976
8/16/2007,12.506
8/17/2007,12.016
8/20/2007,11.368
8/21/2007,11.738
8/22/2007,11.928
8/23/2007,11.788
8/24/2007,12.2
8/27/2007,12.86
8/28/2007,11.37
8/29/2007,11.572
8/30/2007,11.47
8/31/2007,11.574
9/4/2007,12.29
9/5/2007,11.872
9/6/2007,12.574
9/7/2007,12.634
9/10/2007,13.526
9/11/2007,12.728
9/12/2007,12.424
9/13/2007,12.434
9/14/2007,12.882
9/17/2007,12.144
9/18/2007,12.36
9/19/2007,11.208
9/20/2007,9.768
9/21/2007,10.028
9/24/2007,9.89
9/25/2007,9.562
9/26/2007,10.662
9/27/2007,10.926
9/28/2007,10.718
10/1/2007,10.41
10/2/2007,9.712
10/3/2007,10.288
10/4/2007,11.592
10/5/2007,10.906
10/8/2007,10.952
10/9/2007,10.658
10/10/2007,10.974
10/11/2007,10.526
10/12/2007,9.972
10/15/2007,10.116
10/16/2007,9.65
10/17/2007,9.158
10/18/2007,8.842
10/19/2007,8.608
10/22/2007,8.874
10/23/2007,9.646
10/24/2007,9.896
10/25/2007,8.584
10/26/2007,10.078
10/29/2007,9.87
10/30/2007,11.016
10/31/2007,11.092
11/1/2007,11.344
11/2/2007,11.584
11/5/2007,12.578
11/6/2007,12.634
11/7/2007,12.404
11/8/2007,13.102
11/9/2007,12.63
11/12/2007,12.532
11/13/2007,13.19
11/14/2007,13.08
11/15/2007,13.562
11/16/2007,13.382
11/19/2007,13.072
11/20/2007,13.484
11/21/2007,13.78
11/23/2007,14.908
11/26/2007,14.942
11/27/2007,16.994
11/28/2007,18.322
11/29/2007,17.254
11/30/2007,16.358
12/3/2007,16.676
12/4/2007,17.026
12/5/2007,16.584
12/6/2007,16.43
12/7/2007,16.56
12/10/2007,16.02
12/11/2007,14.88
12/12/2007,15.714
12/13/2007,17.48
12/14/2007,18.184
12/17/2007,18.3
12/18/2007,17.338
12/19/2007,17.922
12/20/2007,17.732
12/21/2007,16.22
12/24/2007,14.696
12/26/2007,14.78
12/27/2007,15.72
12/28/2007,15.018
12/31/2007,15.266
1/2/2008,15.398
1/3/2008,14.986
1/4/2008,14.786
1/7/2008,13.91
1/8/2008,13.694
1/9/2008,13.686
1/10/2008,13.642
1/11/2008,13.352
1/14/2008,14.382
1/15/2008,15.062
1/16/2008,14.956
1/17/2008,14.596
1/18/2008,14.576
1/22/2008,13.764
1/23/2008,14.914
1/24/2008,13.802
1/25/2008,15.428
1/28/2008,14.892
1/29/2008,15.104
1/30/2008,14.424
1/31/2008,14.296
2/1/2008,13.954
2/4/2008,14.342
2/5/2008,14.202
2/6/2008,14.228
2/7/2008,15.292
2/8/2008,15.372
2/11/2008,15.766
2/12/2008,15.708
2/13/2008,16.298
2/14/2008,16.048
2/15/2008,15.436
2/19/2008,15.048
2/20/2008,14.472
2/21/2008,15.418
2/22/2008,17.226
2/25/2008,17.36
2/26/2008,17.484
2/27/2008,16.54
2/28/2008,16.89
2/29/2008,16.072
3/3/2008,17.784
3/4/2008,18.846
3/5/2008,20.584
3/6/2008,21.12
3/7/2008,20.922
3/10/2008,19.108
3/11/2008,18.236
3/12/2008,18.45
3/13/2008,23.392
3/14/2008,25.252
3/17/2008,26.182
3/18/2008,23.318
3/19/2008,25.732
3/20/2008,24.438
3/24/2008,26.736
3/25/2008,25.522
3/26/2008,26.89
3/27/2008,28.352
3/28/2008,27.76
3/31/2008,27.736
4/1/2008,20.838
4/2/2008,22.85
4/3/2008,22.5
4/4/2008,22.136
4/7/2008,22.97
4/8/2008,24.6
4/9/2008,27.29
4/10/2008,26.808
4/11/2008,26.654
4/14/2008,25.42
4/15/2008,26.216
4/16/2008,24.388
4/17/2008,23.968
4/18/2008,22.754
4/21/2008,22.632
4/22/2008,20.858
4/23/2008,20.874
4/24/2008,20.156
4/25/2008,19.506
4/28/2008,19.862
4/29/2008,20.494
4/30/2008,20.49
5/1/2008,18.356
5/2/2008,18.502
5/5/2008,18.828
5/6/2008,19.048
5/7/2008,21.34
5/8/2008,24.07
5/9/2008,27.066
5/12/2008,24.828
5/13/2008,29.192
5/14/2008,27.83
5/15/2008,27.916
5/16/2008,28.984
5/19/2008,27.326
5/20/2008,29.116
5/21/2008,32.028
5/22/2008,35.608
5/23/2008,31.086
5/27/2008,30.37
5/28/2008,29.44
5/29/2008,28.196
5/30/2008,25.824
6/2/2008,28.784
6/3/2008,28.046
6/4/2008,26.17
6/5/2008,26.21
6/6/2008,27.138
6/9/2008,28.184
6/10/2008,28.43
6/11/2008,30.226
6/12/2008,27.688
6/13/2008,25.6
6/16/2008,24.912
6/17/2008,25.694
6/18/2008,24.404
6/19/2008,23.52
6/20/2008,22.888
6/23/2008,23.578
6/24/2008,23.488
6/25/2008,23.538
6/26/2008,24.176
6/27/2008,24.698
6/30/2008,23.42
7/1/2008,23.916
7/2/2008,26.99
7/3/2008,26.176
7/7/2008,24.898
7/8/2008,22.994
7/9/2008,23.888
7/10/2008,26.53
7/11/2008,24.72
7/14/2008,24.226
7/15/2008,24.574
7/16/2008,25.516
7/17/2008,26.474
7/18/2008,25.368
7/21/2008,25.65
7/22/2008,26.092
7/23/2008,24.026
7/24/2008,24.312
7/25/2008,24.494
7/28/2008,24.422
7/29/2008,22.816
7/30/2008,20.89
7/31/2008,20.1
8/1/2008,18.148
8/4/2008,18.452
8/5/2008,18
8/6/2008,15.872
8/7/2008,14.728
8/8/2008,14.234
8/11/2008,15.088
8/12/2008,14.706
8/13/2008,14.24
8/14/2008,14.016
8/15/2008,16.488
8/18/2008,15.642
8/19/2008,16.188
8/20/2008,17.24
8/21/2008,16.908
8/22/2008,16.434
8/25/2008,17.576
8/26/2008,18.342
8/27/2008,18.456
8/28/2008,17.644
8/29/2008,16.75
9/2/2008,19.478
9/3/2008,19.056
9/4/2008,17.716
9/5/2008,17.598
9/8/2008,19.314
9/9/2008,17.226
9/10/2008,18.51
9/11/2008,20.514
9/12/2008,21.366
9/15/2008,19.392
9/16/2008,23.842
9/17/2008,19.748
9/18/2008,19.218
9/19/2008,16.322
9/22/2008,3.306
9/23/2008,18.276
9/24/2008,18.698
9/25/2008,14.628
9/26/2008,19.062
9/29/2008,18.874
9/30/2008,19.042
10/1/2008,20.168
10/2/2008,18.888
10/3/2008,15.836
10/6/2008,16.01
10/7/2008,13.35
10/8/2008,14.716
10/9/2008,12.242
10/10/2008,17.312
10/13/2008,16.984
10/14/2008,16.02
10/15/2008,16.13
10/16/2008,19.86
10/17/2008,17.14
10/20/2008,19.622
10/21/2008,18.926
10/22/2008,18.76
10/23/2008,19.182
10/24/2008,18.896
10/27/2008,17.418
10/28/2008,18.974
10/29/2008,17.306
10/30/2008,17.958
10/31/2008,19.47
11/3/2008,18.726
11/4/2008,18.756
11/5/2008,20.396
11/6/2008,20.13
11/7/2008,21.428
11/10/2008,21.222
11/11/2008,20.63
11/12/2008,19.902
11/13/2008,21.154
11/14/2008,18.798
11/17/2008,19.83
11/18/2008,19.752
11/19/2008,20.28
11/20/2008,21.322
11/21/2008,22.474
11/24/2008,21.13
11/25/2008,21.044
11/26/2008,18.712
11/28/2008,16.022
12/1/2008,18.028
12/2/2008,19.142
12/3/2008,18.73
12/4/2008,18.318
12/5/2008,18
12/8/2008,17.336
12/9/2008,16.842
12/10/2008,14.356
12/11/2008,13.592
12/12/2008,15.428
12/15/2008,15.87
12/16/2008,17.06
12/17/2008,19.68
12/18/2008,20.936
12/19/2008,25.252
12/22/2008,24.718
12/23/2008,25.664
12/24/2008,18.006
12/26/2008,14.752
12/29/2008,13.828
12/30/2008,14.936
12/31/2008,10.588
1/2/2009,15.15
1/5/2009,16.532
1/6/2009,19.06
1/7/2009,21.846
1/8/2009,22.37
1/9/2009,21.764
1/12/2009,24.762
1/13/2009,26.07
1/14/2009,23.932
1/15/2009,26.834
1/16/2009,25.982
1/20/2009,20.776
1/21/2009,16.408
1/22/2009,14.454
1/23/2009,15.696
1/26/2009,13.686
1/27/2009,16.71
1/28/2009,17.81
1/29/2009,18.396
1/30/2009,18.624
2/2/2009,16.82
2/3/2009,15.032
2/4/2009,15.632
2/5/2009,16.18
2/6/2009,16.964
2/9/2009,17.54
2/10/2009,17.48
2/11/2009,19.72
2/12/2009,21.956
2/13/2009,17.432
2/17/2009,14.894
2/18/2009,13.756
2/19/2009,10.59
2/20/2009,10.714
2/23/2009,11.48
2/24/2009,11.918
2/25/2009,10.23
2/26/2009,10.496
2/27/2009,9.232
3/2/2009,8.314
3/3/2009,7.696
3/4/2009,5.33
3/5/2009,4.97
3/6/2009,5.642
3/9/2009,3.474
3/10/2009,3.796
3/11/2009,4.622
3/12/2009,3.574
3/13/2009,3.466
3/16/2009,2.86
3/17/2009,3.656
3/18/2009,5.178
3/19/2009,4.19
3/20/2009,5.738
3/23/2009,7.976
3/24/2009,8.254
3/25/2009,8.408
3/26/2009,7.366
3/27/2009,7.02
3/30/2009,7.622
3/31/2009,6.472
4/1/2009,7.022
4/2/2009,6.862
4/3/2009,7.372
4/6/2009,7.742
4/7/2009,8.494
4/8/2009,9.052
4/9/2009,6.854
4/13/2009,7.656
4/14/2009,8.324
4/15/2009,9.078
4/16/2009,8.662
4/17/2009,8.692
4/20/2009,9.284
4/21/2009,9.294
4/22/2009,7.862
4/23/2009,6.308
4/24/2009,6.092
4/27/2009,5.688
4/28/2009,5.506
4/29/2009,4.746
4/30/2009,4.208
5/1/2009,4.31
5/4/2009,4.224
5/5/2009,4.36
5/6/2009,3.728
5/7/2009,3.936
5/8/2009,3.706
5/11/2009,3.488
5/12/2009,3.14
5/13/2009,3.236
5/14/2009,2.488
5/15/2009,1.86
5/18/2009,1.952
5/19/2009,2.01
5/20/2009,2.18
5/21/2009,2.972
5/22/2009,3.068
5/26/2009,1.612
5/27/2009,0.976
5/28/2009,1.48
5/29/2009,2.402
6/1/2009,3.86
6/2/2009,5.55
6/3/2009,4.882
6/4/2009,3.944
6/5/2009,4.944
6/8/2009,5.324
6/9/2009,4.236
6/10/2009,3.632
6/11/2009,3.372
6/12/2009,3.596
6/15/2009,3.716
6/16/2009,4.542
6/17/2009,5.202
6/18/2009,3.676
6/19/2009,3.816
6/22/2009,3.344
6/23/2009,3.514
6/24/2009,2.84
6/25/2009,3.128
6/26/2009,1.904
6/29/2009,1.484
6/30/2009,2.21
7/1/2009,2.206
7/2/2009,2.074
7/6/2009,1.418
7/7/2009,0.96
7/8/2009,1.422
7/9/2009,1.464
7/10/2009,3.028
7/13/2009,2.134
7/14/2009,2.372
7/15/2009,3.778
7/16/2009,3.534
7/17/2009,4.438
7/20/2009,5.874
7/21/2009,6.086
7/22/2009,6.652
7/23/2009,7.232
7/24/2009,7.548
7/27/2009,6.336
7/28/2009,6.386
7/29/2009,5.922
7/30/2009,6.39
7/31/2009,6.046
8/3/2009,5.9
8/4/2009,7.392
8/5/2009,9.258
8/6/2009,8.05
8/7/2009,8.2
8/10/2009,9.798
8/11/2009,9.542
8/12/2009,8.376
8/13/2009,8.894
8/14/2009,8.846
8/17/2009,9.09
8/18/2009,8.27
8/19/2009,7.176
8/20/2009,6.014
8/21/2009,6.302
8/24/2009,6.204
8/25/2009,5.176
8/26/2009,5.732
8/27/2009,5.084
8/28/2009,4.938
8/31/2009,4.496
9/1/2009,4.634
9/2/2009,4
9/3/2009,3.71
9/4/2009,2.652
9/8/2009,2.042
9/9/2009,2.398
9/10/2009,1.55
9/11/2009,1.724
9/14/2009,2.498
9/15/2009,2.186
9/16/2009,2.764
9/17/2009,3.624
9/18/2009,3.272
9/21/2009,2.5
9/22/2009,3.176
9/23/2009,3.752
9/24/2009,3.77
9/25/2009,3.474
9/28/2009,3.534
9/29/2009,4
9/30/2009,5.35
10/1/2009,4.51
10/2/2009,4.246
10/5/2009,3.786
10/6/2009,4.386
10/7/2009,4.32
10/8/2009,4.33
10/9/2009,5.698
10/12/2009,5.174
10/13/2009,5.532
10/14/2009,5.398
10/15/2009,5.904
10/16/2009,5.586
10/19/2009,5.37
10/20/2009,5.55
10/21/2009,5.91
10/22/2009,6.078
10/23/2009,5.612
10/26/2009,6.104
10/27/2009,6.062
10/28/2009,5.518
10/29/2009,6.176
10/30/2009,5.49
11/2/2009,6.214
11/3/2009,5.638
11/4/2009,5.086
11/5/2009,4.78
11/6/2009,4.668
11/9/2009,4.686
11/10/2009,4.822
11/11/2009,5.47
11/12/2009,4.986
11/13/2009,4.846
11/16/2009,5.048
11/17/2009,5.97
11/18/2009,5.122
11/19/2009,5.102
11/20/2009,5.07
11/23/2009,5.158
11/24/2009,5.55
11/25/2009,4.86
11/27/2009,5.32
11/30/2009,6.138
12/1/2009,6.576
12/2/2009,6.708
12/3/2009,7.076
12/4/2009,8.296
12/7/2009,8.64
12/8/2009,9.016
12/9/2009,7.828
12/10/2009,7.748
12/11/2009,9.058
12/14/2009,9.27
12/15/2009,7.962
12/16/2009,8.714
12/17/2009,7.976
12/18/2009,7.76
12/21/2009,7.426
12/22/2009,6.908
12/23/2009,7.298
12/24/2009,8.22
12/28/2009,9.11
12/29/2009,9.792
12/30/2009,9.396
12/31/2009,9.188
1/4/2010,9.998
1/5/2010,10.24
1/6/2010,9.196
1/7/2010,8.372
1/8/2010,9.198
1/11/2010,8.432
1/12/2010,8.082
1/13/2010,7.742
1/14/2010,7.212
1/15/2010,7.468
1/19/2010,6.238
1/20/2010,6.118
1/21/2010,6.732
1/22/2010,6.264
1/25/2010,6.916
1/26/2010,6.726
1/27/2010,6.412
1/28/2010,6.642
1/29/2010,6.698
2/1/2010,7.994
2/2/2010,8.05
2/3/2010,7.712
2/4/2010,7.804
2/5/2010,8.314
2/8/2010,6.964
2/9/2010,7.644
2/10/2010,6.79
2/11/2010,6.376
2/12/2010,5.984
2/16/2010,6.138
2/17/2010,6.436
2/18/2010,6.626
2/19/2010,6.666
2/22/2010,6.396
2/23/2010,5.978
2/24/2010,5.594
2/25/2010,4.918
2/26/2010,5.12
3/1/2010,5.752
3/2/2010,6.27
3/3/2010,6.786
3/4/2010,6.478
3/5/2010,6.49
3/8/2010,5.762
3/9/2010,5.524
3/10/2010,6.13
3/11/2010,6.394
3/12/2010,6.31
3/15/2010,6.058
3/16/2010,6.702
3/17/2010,6.026
3/18/2010,5.998
3/19/2010,6.402
3/22/2010,5.806
3/23/2010,5.764
3/24/2010,5.936
3/25/2010,6.102
3/26/2010,7.064
3/29/2010,6.7
3/30/2010,6.9
3/31/2010,7.354
4/1/2010,8.248
4/5/2010,8.056
4/6/2010,7.498
4/7/2010,7.264
4/8/2010,7.482
4/9/2010,7.842
4/12/2010,7.91
4/13/2010,7.802
4/14/2010,7.452
4/15/2010,8.284
4/16/2010,8.968
4/19/2010,7.814
4/20/2010,7.236
4/21/2010,8.738
4/22/2010,9.048
4/23/2010,9.32
4/26/2010,8.452
4/27/2010,9.592
4/28/2010,9.138
4/29/2010,8.616
4/30/2010,9.06
5/3/2010,12.258
5/4/2010,12.022
5/5/2010,10.51
5/6/2010,10.432
5/7/2010,11.756
5/10/2010,11.898
5/11/2010,12.544
5/12/2010,14.86
5/13/2010,14.702
5/14/2010,14.952
5/17/2010,13.458
5/18/2010,12.814
5/19/2010,11.612
5/20/2010,10.638
5/21/2010,11.434
5/24/2010,11.192
5/25/2010,14.012
5/26/2010,8.406
5/27/2010,9.23
5/28/2010,10.252
6/1/2010,9.62
6/2/2010,11.456
6/3/2010,10.346
6/4/2010,10.134
6/7/2010,10.182
6/8/2010,9.978
6/9/2010,9.2
6/10/2010,9.57
6/11/2010,10.362
6/14/2010,9.178
6/15/2010,9.47
6/16/2010,10.488
6/17/2010,12.64
6/18/2010,12.154
6/21/2010,11.578
6/22/2010,10.966
6/23/2010,9.864
6/24/2010,9.636
6/25/2010,9.666
6/28/2010,8.89
6/29/2010,7.818
6/30/2010,7.36
7/1/2010,9.118
7/2/2010,7.11
7/6/2010,7.21
7/7/2010,7.976
7/8/2010,7.658
7/9/2010,8.088
7/12/2010,7.306
7/13/2010,7.554
7/14/2010,6.938
7/15/2010,7.12
7/16/2010,7.326
7/19/2010,7.008
7/20/2010,6.764
7/21/2010,6.218
7/22/2010,6.04
7/23/2010,6.076
7/26/2010,5.322
7/27/2010,4.818
7/28/2010,5.176
7/29/2010,5.658
7/30/2010,6.746
8/2/2010,7.454
8/3/2010,7.36
8/4/2010,7.558
8/5/2010,7.838
8/6/2010,8.202
8/9/2010,7.328
8/10/2010,6.616
8/11/2010,6.036
8/12/2010,5.884
8/13/2010,6.972
8/16/2010,6.1
8/17/2010,7.274
8/18/2010,7.35
8/19/2010,8.164
8/20/2010,8.45
8/23/2010,8.518
8/24/2010,9.442
8/25/2010,10.292
8/26/2010,10.136
8/27/2010,10.594
8/30/2010,9.52
8/31/2010,10.642
9/1/2010,10.87
9/2/2010,10.522
9/3/2010,10.908
9/7/2010,11.532
9/8/2010,11.618
9/9/2010,11.262
9/10/2010,11.128
9/13/2010,11.114
9/14/2010,11.672
9/15/2010,12.448
9/16/2010,12.528
9/17/2010,13.856
9/20/2010,14.23
9/21/2010,14.946
9/22/2010,14.674
9/23/2010,14.086
9/24/2010,14.074
9/27/2010,11.69
9/28/2010,12.344
9/29/2010,13.542
9/30/2010,14.088
10/1/2010,13.77
10/4/2010,13.868
10/5/2010,12.72
10/6/2010,12.676
10/7/2010,12.278
10/8/2010,12.764
10/11/2010,12.488
10/12/2010,12.452
10/13/2010,12.604
10/14/2010,12.462
10/15/2010,11.884
10/18/2010,11.65
10/19/2010,11.696
10/20/2010,11.814
10/21/2010,12.412
10/22/2010,13.014
10/25/2010,11.786
10/26/2010,11.228
10/27/2010,11.34
10/28/2010,11.376
10/29/2010,11.412
11/1/2010,13.072
11/2/2010,11.724
11/3/2010,12.444
11/4/2010,12.168
11/5/2010,12.396
11/8/2010,12.554
11/9/2010,13.256
11/10/2010,14.038
11/11/2010,13.954
11/12/2010,13.768
11/15/2010,13.862
11/16/2010,14.102
11/17/2010,13.524
11/18/2010,14.216
11/19/2010,13.312
11/22/2010,13.386
11/23/2010,13.29
11/24/2010,14.146
11/26/2010,13.024
11/29/2010,12.844
11/30/2010,11.976
12/1/2010,13.336
12/2/2010,13.786
12/3/2010,14.602
12/6/2010,13.108
12/7/2010,13.076
12/8/2010,13.676
12/9/2010,14.088
12/10/2010,14.25
12/13/2010,13.692
12/14/2010,14.696
12/15/2010,14.87
12/16/2010,15.694
12/17/2010,15.258
12/20/2010,15.144
12/21/2010,15.826
12/22/2010,16.22
12/23/2010,15.882
12/27/2010,14.01
12/28/2010,14.108
12/29/2010,14.878
12/30/2010,14.058
12/31/2010,15.552
1/3/2011,14.922
1/4/2011,15.148
1/5/2011,15.918
1/6/2011,16.588
1/7/2011,16.594
1/10/2011,18.154
1/11/2011,18.468
1/12/2011,17.686
1/13/2011,18.188
1/14/2011,19.224
1/18/2011,19.584
1/19/2011,20.576
1/20/2011,21.48
1/21/2011,23.122
1/24/2011,23.006
1/25/2011,23.784
1/26/2011,26.242
1/27/2011,27.018
1/28/2011,24.62
1/31/2011,23.376
2/1/2011,25.708
2/2/2011,26.644
2/3/2011,26.08
2/4/2011,25.698
2/7/2011,26.68
2/8/2011,28.39
2/9/2011,30.036
2/10/2011,28.716
2/11/2011,28.716
2/14/2011,31.126
2/15/2011,30.858
2/16/2011,32.246
2/17/2011,29.358
2/18/2011,28.832
2/22/2011,24.614
2/23/2011,26.18
2/24/2011,24.374
2/25/2011,27.338
2/28/2011,25.876
3/1/2011,27.588
3/2/2011,25.746
3/3/2011,25.676
3/4/2011,24.936
3/7/2011,22.268
3/8/2011,21.024
3/9/2011,24.34
3/10/2011,24.446
3/11/2011,25.448
3/14/2011,27.068
3/15/2011,26.544
3/16/2011,27.548
3/17/2011,26.462
3/18/2011,25.528
3/21/2011,24.606
3/22/2011,23.738
3/23/2011,22.218
3/24/2011,22.976
3/25/2011,23.126
3/28/2011,23.006
3/29/2011,23.214
3/30/2011,23.67
3/31/2011,23.926
4/1/2011,23.7
4/4/2011,24.202
4/5/2011,25.236
4/6/2011,24.886
4/7/2011,23.992
4/8/2011,26.876
4/11/2011,26.286
4/12/2011,27.138
4/13/2011,27.338
4/14/2011,26.124
4/15/2011,25.986
4/18/2011,26.776
4/19/2011,24.574
4/20/2011,23.728
4/21/2011,22.008
4/25/2011,21.544
4/26/2011,22.89
4/27/2011,23.644
4/28/2011,23.154
4/29/2011,23.656
5/2/2011,22.672
5/3/2011,22.876
5/4/2011,22.334
5/5/2011,20.776
5/6/2011,22.746
5/9/2011,23.958
5/10/2011,22.274
5/11/2011,24.088
5/12/2011,23.102
5/13/2011,23.766
5/16/2011,22.874
5/17/2011,23.09
5/18/2011,21.482
5/19/2011,22.928
5/20/2011,22.65
5/23/2011,22.094
5/24/2011,22.628
5/25/2011,23.96
5/26/2011,24.644
5/27/2011,24.664
5/31/2011,25.358
6/1/2011,25.616
6/2/2011,27.144
6/3/2011,27.988
6/6/2011,27.224
6/7/2011,29.718
6/8/2011,28.548
6/9/2011,29.216
6/10/2011,30.396
6/13/2011,32.244
6/14/2011,31.376
6/15/2011,30.834
6/16/2011,30.966
6/17/2011,31.846
6/20/2011,29.2
6/21/2011,26.378
6/22/2011,27.932
6/23/2011,27.152
6/24/2011,24.778
6/27/2011,25.06
6/28/2011,24.91
6/29/2011,27.328
6/30/2011,28.012
7/1/2011,27.326
7/5/2011,26.644
7/6/2011,27.566
7/7/2011,30.954
7/8/2011,33.328
7/11/2011,33.99
7/12/2011,31.194
7/13/2011,31.698
7/14/2011,33.946
7/15/2011,33.758
7/18/2011,32.958
7/19/2011,32.332
7/20/2011,32.426
7/21/2011,31.156
7/22/2011,31.426
7/25/2011,31.062
7/26/2011,30.8
7/27/2011,32.002
7/28/2011,32.426
7/29/2011,33.932
8/1/2011,34.8
8/2/2011,35.16
8/3/2011,34.76
8/4/2011,34.798
8/5/2011,36.338
8/8/2011,36.666
8/9/2011,38.532
8/10/2011,36.02
8/11/2011,35.858
8/12/2011,36.736
8/15/2011,35.558
8/16/2011,36.788
8/17/2011,36.74
8/18/2011,37.95
8/19/2011,40.1
8/22/2011,37.548
8/23/2011,38.592
8/24/2011,38.826
8/25/2011,39.464
8/26/2011,40.084
8/29/2011,39.15
8/30/2011,39.704
8/31/2011,40.046
9/1/2011,38.876
9/2/2011,39.13
9/6/2011,40.262
9/7/2011,39.39
9/8/2011,38.21
9/9/2011,37.626
9/12/2011,35.29
